Account ID,Username,Platform,Follower Count,Posts Per Week,Engagement Rate,Ad Spend (USD),Conversion Rate,Campaign Reach
4195.0,rodgerszachary,LinkedIn,471515.0,5.0,0.102,907.05,0.0216,
4196.0,jason52,Instagram,727284.0,6.0,0.0834,881.85,0.0417,15407.0
4197.0,simmonscarrie,TikTok,676517.0,1.0,0.0834,973.62,0.0426,38027.0
4198.0,sonya64,LinkedIn,498678.0,7.0,0.0986,177.32,0.0175,12579.0
4199.0,mullinsalicia,LinkedIn,403748.0,4.0,0.0642,540.02,,17904.0
4200.0,morgan06,TikTok,734195.0,2.0,0.0856,801.17,0.0314,27597.0
4201.0,dmanning,TikTok,662836.0,4.0,0.0834,188.5,0.0404,9699.0
4202.0,stephen81,TikTok,218057.0,5.0,0.0834,966.47,,22072.0
4203.0,edwardthomas,Instagram,36029.0,3.0,0.102,279.32,0.0485,23956.0
4204.0,cody87,Twitter,522807.0,5.0,0.0856,,0.0479,31552.0
,francessullivan,LinkedIn,555061.0,3.0,0.102,555.7,0.0436,38533.0
4206.0,eugene39,Instagram,277650.0,1.0,,317.31,0.035,37766.0
4207.0,eric65,Instagram,341951.0,4.0,0.0856,389.68,0.0219,24851.0
4208.0,flemingrichard,Facebook,815015.0,5.0,,,0.0389,41244.0
4209.0,yangpamela,,,3.0,0.0856,899.76,0.0316,14628.0
4210.0,ipreston,Instagram,268309.0,2.0,0.0856,103.51,0.0469,33834.0
4211.0,david74,Twitter,40747.0,3.0,0.102,125.06,0.0303,35402.0
4212.0,jbrown,TikTok,127090.0,6.0,0.0642,334.54,0.0201,37603.0
4213.0,skinnerjacob,Twitter,866218.0,7.0,0.0642,577.15,0.047,15659.0
4214.0,charlescisneros,Twitter,871250.0,2.0,0.0834,367.56,0.0283,10753.0
4215.0,ashleyzuniga,Instagram,,4.0,0.102,867.57,0.0115,35860.0
4216.0,pbarrett,LinkedIn,933412.0,2.0,0.0856,,0.0158,49157.0
4217.0,jconner,Twitter,781572.0,4.0,0.0642,115.57,0.0186,19503.0
4218.0,gregoryrodriguez,Facebook,378464.0,4.0,0.0834,129.24,0.0175,17557.0
4219.0,browndarryl,LinkedIn,821715.0,2.0,0.0856,973.44,0.0241,35972.0
4220.0,stuartsmith,TikTok,468347.0,5.0,0.0856,,0.0153,38975.0
4221.0,lisa30,LinkedIn,478388.0,2.0,0.0986,893.81,0.0471,
4222.0,jeffersonmason,LinkedIn,83222.0,6.0,0.102,615.99,0.0325,5800.0
4223.0,david22,Twitter,922594.0,6.0,0.0856,265.18,0.0303,44140.0
4224.0,mary05,Facebook,936733.0,1.0,0.102,395.39,0.0148,42363.0
4225.0,jordanmartin,Twitter,846770.0,3.0,0.102,182.74,0.048,41684.0
,lisa91,Twitter,716604.0,4.0,0.102,968.85,0.0427,22717.0
4227.0,jeff87,LinkedIn,46211.0,3.0,0.0986,810.62,0.0287,12575.0
4228.0,nhoffman,,37502.0,3.0,0.0642,373.18,0.0255,19887.0
4229.0,melendezpamela,LinkedIn,252115.0,2.0,0.0856,533.08,0.0436,22785.0
4230.0,tammy73,LinkedIn,47852.0,3.0,0.0856,892.8,0.0282,22080.0
4231.0,barbarabranch,Instagram,262881.0,5.0,0.0642,548.5,0.0282,
4232.0,woodjodi,LinkedIn,760465.0,6.0,0.0642,520.67,0.044,7107.0
4233.0,lauragarcia,Facebook,279396.0,5.0,0.0986,74.11,0.0481,34805.0
4234.0,emily36,LinkedIn,498968.0,,0.0986,390.34,0.0498,44834.0
4235.0,andradewesley,TikTok,999234.0,5.0,0.0834,872.77,0.0481,17188.0
4236.0,besparza,Facebook,672569.0,5.0,0.0856,515.08,0.0273,47298.0
4237.0,parsonsmichael,LinkedIn,243923.0,7.0,0.0986,920.89,0.0159,33555.0
4238.0,cody87,TikTok,272446.0,3.0,0.102,587.97,0.0304,49566.0
4239.0,calebramsey,TikTok,611959.0,2.0,0.0856,825.62,0.0111,13263.0
4240.0,paularios,Twitter,172853.0,2.0,,,0.0486,25269.0
4241.0,toddkenneth,LinkedIn,109037.0,6.0,0.0834,216.91,0.0402,5617.0
4242.0,bbarber,TikTok,193530.0,6.0,0.0642,224.65,0.049,39079.0
4243.0,,Instagram,822463.0,5.0,0.0986,142.09,0.0274,24024.0
4244.0,nicole57,Instagram,158149.0,5.0,0.0642,926.61,0.0337,39091.0
4245.0,evanssteven,Twitter,598031.0,5.0,0.102,376.23,,37035.0
4246.0,mitchellpatrick,LinkedIn,384814.0,3.0,0.0856,276.36,0.0223,16176.0
4247.0,carrolljames,TikTok,336084.0,2.0,0.0642,825.22,0.0452,14602.0
4248.0,pjones,Instagram,964862.0,5.0,0.102,671.12,0.0381,46359.0
4249.0,meghan87,Instagram,857884.0,7.0,0.0986,846.82,0.0132,2024.0
4250.0,kenneth65,LinkedIn,268626.0,3.0,0.0834,,,26568.0
4251.0,ashleycooper,,618373.0,2.0,0.0834,208.07,0.035,25479.0
4252.0,smithmatthew,TikTok,658717.0,5.0,,516.81,0.0417,29061.0
4253.0,ian14,LinkedIn,416694.0,7.0,0.0642,321.64,0.0427,
4254.0,markhiggins,Instagram,232982.0,6.0,0.0856,,,
4255.0,ipark,LinkedIn,527503.0,5.0,0.102,935.93,0.0163,16794.0
4256.0,deandawn,Twitter,575707.0,3.0,0.0642,330.78,0.0334,11023.0
4257.0,patrick62,Facebook,103945.0,5.0,0.102,777.68,0.0347,7290.0
4258.0,christineclark,Twitter,451392.0,2.0,0.0986,,0.0351,30068.0
4259.0,clementsdevin,TikTok,830911.0,1.0,0.0856,454.63,0.0372,4575.0
4260.0,michael30,Twitter,376401.0,6.0,0.102,678.02,0.0122,20685.0
4261.0,nolancorey,TikTok,133544.0,5.0,0.102,385.8,0.0442,21484.0
4262.0,blackwellandrew,TikTok,798682.0,2.0,0.0642,252.29,0.0385,
4263.0,hbrooks,TikTok,474426.0,3.0,0.0834,878.37,0.0371,12668.0
4264.0,qlopez,TikTok,53728.0,6.0,0.0642,853.64,0.0332,24673.0
4265.0,virginia09,Instagram,4710.0,6.0,0.0642,763.66,0.0361,28362.0
,ipark,LinkedIn,112977.0,6.0,0.0642,,0.0179,49808.0
4267.0,ibrock,TikTok,984086.0,5.0,0.0986,52.41,0.0378,44726.0
4268.0,lisaallen,Instagram,169565.0,4.0,0.0986,358.83,0.0345,13794.0
4269.0,ryan83,LinkedIn,631967.0,6.0,0.0856,636.6,0.019,5793.0
4270.0,bpham,LinkedIn,582329.0,3.0,0.0642,98.99,0.0274,21879.0
4271.0,jeffreymyers,Facebook,459089.0,6.0,0.0986,62.71,0.0171,31988.0
4272.0,keith55,TikTok,791447.0,3.0,0.0986,789.0,0.0354,38740.0
4273.0,kaitlynvalentine,Instagram,72758.0,3.0,0.0986,637.48,0.0395,16632.0
4274.0,lisaallen,Instagram,334239.0,5.0,0.0642,184.93,0.0201,14192.0
4275.0,,Instagram,143017.0,5.0,0.0986,222.59,0.0375,10331.0
4276.0,wongrichard,Instagram,422992.0,2.0,0.102,827.47,0.0278,38825.0
4277.0,sthompson,Instagram,338222.0,2.0,0.102,363.0,0.0417,11446.0
4278.0,alicechavez,LinkedIn,715114.0,6.0,0.0856,233.99,0.0268,43233.0
4279.0,petersonkristie,Instagram,837898.0,4.0,0.102,176.28,0.0375,8017.0
4280.0,jonathanherman,TikTok,510597.0,5.0,0.0856,864.3,0.0306,23396.0
4281.0,,Instagram,261507.0,1.0,0.0642,,0.0189,19314.0
4282.0,barneskimberly,Twitter,208084.0,5.0,0.0856,428.02,0.0477,8915.0
4283.0,cody87,Instagram,751498.0,3.0,0.0986,919.28,0.0172,35806.0
,tinajones,Twitter,33489.0,5.0,0.102,377.8,0.0293,14534.0
4285.0,,LinkedIn,671405.0,7.0,0.0986,947.76,0.0264,24466.0
4286.0,xzavala,LinkedIn,807516.0,7.0,0.102,612.01,0.0283,5533.0
4287.0,robertsjared,LinkedIn,492451.0,7.0,,783.6,0.044,36182.0
4288.0,meghan87,Instagram,227407.0,7.0,0.102,362.24,0.0148,11241.0
4289.0,bowenamanda,,388895.0,4.0,0.0986,612.01,0.0315,3842.0
4290.0,,LinkedIn,161498.0,2.0,0.102,81.51,0.0196,37859.0
4291.0,blake06,Instagram,112702.0,6.0,0.0986,817.09,0.0499,1724.0
4292.0,,Twitter,50917.0,2.0,0.0834,962.84,0.0486,21142.0
4293.0,davidanderson,Instagram,873957.0,7.0,0.102,413.32,0.0422,42630.0
,nwalsh,Instagram,681139.0,7.0,0.0834,727.33,0.0275,22653.0
4295.0,schmittjason,Facebook,44798.0,4.0,0.0834,733.6,0.025,16099.0
4296.0,kevinblack,Twitter,396566.0,2.0,0.102,517.59,0.0253,37974.0
4297.0,carterelizabeth,Twitter,678414.0,6.0,,250.31,0.0455,38357.0
4298.0,michaelgonzales,TikTok,602479.0,5.0,0.0642,692.69,0.0283,28135.0
4299.0,,TikTok,792225.0,1.0,0.0642,826.39,0.0155,27414.0
4300.0,lrodgers,Facebook,752934.0,7.0,0.0986,363.95,0.04,7316.0
4301.0,victorsmith,TikTok,934106.0,7.0,0.0834,352.48,,13903.0
4302.0,joe98,Instagram,754180.0,2.0,0.0834,277.01,,18589.0
4303.0,jeffreysalazar,,229738.0,1.0,0.0642,643.57,,11711.0
4304.0,ashley37,Twitter,539681.0,5.0,0.0986,493.46,0.0329,9409.0
4305.0,francessullivan,Instagram,798156.0,3.0,0.0642,129.94,0.0171,8458.0
4306.0,michelle11,Instagram,843422.0,4.0,0.102,303.16,0.0201,40029.0
4307.0,jbrown,Instagram,317513.0,3.0,0.0642,100.31,0.0219,16399.0
4308.0,lesliepennington,TikTok,374813.0,5.0,0.0856,743.52,0.0325,40930.0
4309.0,,Twitter,647458.0,4.0,0.0986,630.47,0.011,13034.0
4310.0,romerocalvin,Facebook,937850.0,5.0,,971.23,0.0304,4483.0
4311.0,markhiggins,Instagram,411448.0,6.0,0.0642,129.24,,32136.0
4312.0,lauragarcia,Instagram,238560.0,6.0,0.0986,268.1,0.046,2193.0
4313.0,lrusso,,131806.0,4.0,0.0834,682.47,0.0358,24329.0
,shanejohnson,Twitter,748087.0,4.0,0.0986,845.29,0.0301,47728.0
4315.0,timothyrandall,Twitter,510909.0,4.0,0.0856,387.68,0.0105,42076.0
4316.0,samanthajohnson,,269268.0,1.0,0.102,699.97,0.0225,12715.0
4317.0,cody87,LinkedIn,754375.0,2.0,0.0642,899.1,0.0348,43546.0
4318.0,wjohnson,Twitter,492427.0,5.0,0.102,474.46,0.0193,46512.0
4319.0,ricardo38,LinkedIn,785839.0,,0.0986,479.24,,23740.0
,slambert,Instagram,420301.0,5.0,0.0834,356.3,0.0479,49583.0
4321.0,williamwyatt,Twitter,339932.0,5.0,0.0986,164.09,0.0468,44979.0
4322.0,nathaniel06,Twitter,796121.0,4.0,0.0986,491.43,0.0208,6486.0
4323.0,diana02,Facebook,647142.0,6.0,0.0856,972.62,0.0123,21655.0
4324.0,nperez,Instagram,652060.0,6.0,0.0856,752.14,0.015,1813.0
4325.0,,Facebook,755737.0,3.0,0.0642,569.7,0.0442,3727.0
4326.0,charlescisneros,Twitter,367009.0,,,68.52,0.0307,24936.0
4327.0,kevinblack,Twitter,913771.0,1.0,0.0986,656.5,0.0153,41390.0
4328.0,xroberts,Facebook,962572.0,5.0,0.102,461.85,0.019,3353.0
4329.0,wreed,Twitter,997240.0,3.0,0.0856,899.04,0.0285,37146.0
4330.0,patriciamorse,Facebook,580067.0,2.0,0.102,560.62,0.0328,2218.0
4331.0,dunndaniel,LinkedIn,210025.0,4.0,0.0856,,0.0119,38193.0
4332.0,morganmelanie,Twitter,29850.0,1.0,0.102,600.46,0.0285,6887.0
4333.0,tammy29,LinkedIn,,3.0,0.0834,712.81,0.023,43721.0
4334.0,jmiller,Instagram,421868.0,3.0,0.0986,987.85,0.0105,
4335.0,williamrodriguez,Facebook,64302.0,5.0,0.0642,916.1,0.0174,
,michelle11,Twitter,,2.0,0.0856,282.81,0.0364,47628.0
4337.0,qcannon,,57541.0,5.0,0.102,254.87,0.0314,31577.0
4338.0,ryan83,,743599.0,2.0,0.0856,907.34,0.0361,13145.0
4339.0,alisonrobertson,Facebook,872063.0,3.0,0.0642,682.58,0.0416,5031.0
4340.0,jmcgee,LinkedIn,486921.0,7.0,0.0856,676.94,0.02,44907.0
4341.0,nicholas41,TikTok,764097.0,2.0,0.0986,672.02,0.0458,26873.0
4342.0,valentinetammy,Twitter,748834.0,4.0,0.0642,122.95,0.0229,47445.0
4343.0,anthonyrobinson,Instagram,254640.0,5.0,0.0856,817.09,0.0198,37309.0
,smithdanielle,Instagram,386324.0,5.0,0.0642,890.31,0.0103,32296.0
4345.0,jaimeedwards,Twitter,685206.0,6.0,0.0986,252.29,0.0318,41635.0
4346.0,kelleytina,LinkedIn,811642.0,6.0,0.0642,890.31,0.0472,8105.0
4347.0,cooklinda,Facebook,964228.0,,,421.56,0.0273,36868.0
4348.0,michael16,LinkedIn,41429.0,4.0,0.102,796.42,0.0493,15067.0
4349.0,vday,LinkedIn,495192.0,4.0,0.0986,578.37,,16690.0
4350.0,francojoseph,Facebook,544587.0,1.0,0.0834,806.51,0.0207,
,qthomas,Instagram,,6.0,0.0856,481.13,0.0248,14198.0
4352.0,robinsonsandra,,678435.0,2.0,0.0856,636.6,0.03,47454.0
4353.0,mauricecalderon,Facebook,182920.0,4.0,0.0856,,0.0106,14823.0
4354.0,meghan87,Facebook,705948.0,,0.102,331.37,0.0307,6195.0
4355.0,qsmith,Instagram,740927.0,6.0,0.0642,993.14,0.0214,7268.0
4356.0,mariewilliams,,870417.0,5.0,0.0856,268.92,0.0106,30909.0
4357.0,tjohnson,Instagram,808156.0,5.0,0.102,945.21,0.0313,7868.0
4358.0,smithjulian,,146780.0,6.0,0.0856,940.9,0.0348,27929.0
,elizabethwilson,,293403.0,5.0,0.0642,907.34,0.0326,10424.0
4360.0,novakjennifer,Instagram,705528.0,5.0,0.102,878.87,0.0186,36812.0
4361.0,brian17,Twitter,,5.0,0.0856,150.31,0.0375,1298.0
4362.0,shawnallen,Twitter,34560.0,4.0,0.0642,516.15,0.0272,45231.0
4363.0,nicolereyes,TikTok,349398.0,2.0,0.0642,798.96,0.0293,4084.0
4364.0,herbertallen,TikTok,933556.0,5.0,0.0986,,0.0315,28900.0
4365.0,shermanjoshua,TikTok,57520.0,2.0,0.102,504.44,0.0224,38764.0
4366.0,wilsonrobert,Instagram,609496.0,1.0,0.0986,,,1087.0
4367.0,erikthomas,TikTok,881994.0,3.0,0.0834,932.62,0.0111,46408.0
4368.0,alexandermckenzie,Instagram,874240.0,,0.0834,987.85,0.0375,41114.0
4369.0,lsaunders,LinkedIn,119723.0,5.0,0.102,,0.023,35911.0
4370.0,kathrynsingh,LinkedIn,221834.0,3.0,0.0856,411.63,0.015,46781.0
4371.0,cscott,Twitter,439814.0,1.0,0.0856,881.41,0.0369,48572.0
4372.0,lisa91,Instagram,996702.0,7.0,0.102,804.4,0.0344,
4373.0,nicholaspeters,TikTok,648066.0,4.0,0.0856,652.74,0.0262,34894.0
4374.0,cynthiagraham,LinkedIn,574627.0,2.0,0.0834,969.88,0.0152,5658.0
4375.0,royharper,,6279.0,4.0,0.0834,984.35,0.0183,11032.0
4376.0,,Twitter,702739.0,,0.102,454.84,0.021,15697.0
4377.0,kristinlynch,TikTok,799256.0,,0.0642,973.44,0.0466,6482.0
4378.0,colleen63,Instagram,530561.0,5.0,0.0834,973.44,0.0114,14256.0
4379.0,hlong,LinkedIn,523159.0,3.0,,104.47,0.0324,23039.0
,gabriellashort,Instagram,392388.0,3.0,0.102,575.94,0.0439,46553.0
4381.0,mackeric,Twitter,288495.0,6.0,0.0986,690.0,0.0318,33948.0
4382.0,zbriggs,Instagram,126807.0,6.0,0.0642,519.52,0.0443,15628.0
4383.0,uluna,Twitter,864312.0,7.0,0.0986,995.14,0.049,37774.0
4384.0,logan51,TikTok,413193.0,,0.0642,587.97,0.04,19098.0
4385.0,crosslaura,TikTok,265161.0,4.0,0.0834,360.29,0.0426,14070.0
4386.0,hrobinson,TikTok,173568.0,6.0,0.0834,125.06,,16859.0
,michael40,TikTok,759040.0,5.0,0.102,878.87,,17828.0
4388.0,kellie00,Twitter,717145.0,3.0,0.102,363.95,0.0186,31740.0
4389.0,samantha64,Twitter,677200.0,6.0,0.0834,282.65,,25830.0
4390.0,jmiller,Facebook,139106.0,2.0,0.102,539.58,,43219.0
4391.0,,Twitter,817064.0,5.0,0.0834,177.92,0.0459,2744.0
4392.0,kaitlynvalentine,Twitter,297077.0,5.0,0.0642,956.1,0.0394,21004.0
4393.0,nwalsh,TikTok,,3.0,0.0834,612.29,0.0219,13332.0
4394.0,gstone,TikTok,414014.0,1.0,0.0856,842.79,0.035,22734.0
,david22,LinkedIn,75688.0,1.0,0.0986,563.74,0.0163,12523.0
4396.0,qperkins,Instagram,18637.0,2.0,0.0856,238.51,0.0245,14106.0
4397.0,corydavis,Instagram,418883.0,1.0,0.102,871.89,0.0431,47230.0
4398.0,jesse39,LinkedIn,468964.0,3.0,0.0986,98.2,0.0245,45114.0
4399.0,kathymacias,TikTok,531142.0,5.0,0.0856,594.15,0.0486,32536.0
4400.0,michelleriggs,Facebook,440807.0,2.0,0.0856,237.74,0.019,43810.0
4401.0,,TikTok,731392.0,2.0,0.0856,83.53,0.0282,38399.0
4402.0,jjones,Facebook,269862.0,3.0,0.102,265.18,0.0477,11639.0
4403.0,michael16,Twitter,643075.0,7.0,0.0856,192.99,0.0172,25505.0
4404.0,,Instagram,134262.0,1.0,0.0986,85.8,0.0196,
4405.0,aandrade,TikTok,247770.0,,0.0856,77.54,0.0225,24218.0
,fordrichard,Twitter,952534.0,4.0,0.0642,584.37,0.0255,38345.0
4407.0,amanda20,Facebook,172508.0,7.0,0.102,541.86,0.0244,10774.0
4408.0,bryanfisher,Facebook,835289.0,7.0,0.0856,557.58,0.0338,40545.0
4409.0,ericmiller,,928808.0,5.0,0.0834,742.16,0.0273,39351.0
4410.0,grayrachel,TikTok,700758.0,1.0,0.102,516.15,0.0192,
4411.0,conradlaura,LinkedIn,625650.0,6.0,0.0986,514.6,0.0312,14960.0
4412.0,,Facebook,324932.0,6.0,0.0834,371.62,0.0312,22416.0
4413.0,graymelinda,LinkedIn,797460.0,7.0,0.0642,827.47,0.0307,20138.0
,leonardkatherine,TikTok,373209.0,5.0,0.0856,787.99,0.0136,44087.0
4415.0,ryan83,Facebook,503081.0,3.0,0.0856,177.41,0.0101,7114.0
4416.0,corymann,Twitter,504003.0,3.0,0.0834,630.77,0.0145,26799.0
4417.0,gonzaleznicholas,TikTok,,1.0,,938.98,0.0105,48709.0
4418.0,erin92,TikTok,700555.0,,0.0834,638.08,0.0425,24646.0
4419.0,,Instagram,,7.0,0.102,940.02,,
4420.0,owensnatalie,TikTok,688064.0,1.0,,262.66,0.0283,34557.0
4421.0,elizabethwade,Twitter,444703.0,5.0,0.102,881.41,0.0391,8902.0
4422.0,hunterbriana,Facebook,381479.0,4.0,0.0856,395.39,0.0235,42027.0
4423.0,,Instagram,131805.0,3.0,0.0986,644.12,0.0378,15429.0
4424.0,alexandra95,TikTok,278911.0,1.0,0.0986,516.5,0.0404,32100.0
4425.0,hdavis,Facebook,84788.0,1.0,0.0856,574.29,0.0315,35823.0
4426.0,brady22,Facebook,659776.0,,0.0642,976.76,0.0186,9641.0
4427.0,samanthajohnson,Facebook,579001.0,4.0,,955.42,0.0367,48532.0
4428.0,flowerschristine,LinkedIn,436865.0,7.0,0.0834,264.48,,4106.0
,brian16,TikTok,779492.0,5.0,0.0834,449.39,0.0164,32270.0
4430.0,dennismichael,Facebook,885580.0,2.0,0.0834,428.86,0.0106,
4431.0,kwright,TikTok,487228.0,3.0,0.0642,371.62,0.0311,37446.0
4432.0,eric65,Twitter,939445.0,7.0,0.102,150.31,0.0202,33027.0
4433.0,donaldthompson,Instagram,742613.0,3.0,0.0986,827.47,0.0174,16665.0
4434.0,david74,Instagram,706755.0,,0.0834,333.93,0.0341,13427.0
4435.0,ryan83,Instagram,927326.0,7.0,0.102,352.46,0.0233,33051.0
4436.0,fsanchez,Facebook,302392.0,3.0,0.102,323.9,0.0294,29280.0
4437.0,thomassherri,Twitter,58680.0,7.0,0.0986,551.17,0.0303,15694.0
4438.0,riverakevin,Instagram,843224.0,4.0,0.102,783.6,0.049,1683.0
4439.0,mosleymark,Twitter,518658.0,5.0,0.102,946.08,0.0175,10708.0
4440.0,lisa73,TikTok,127081.0,1.0,0.0986,287.49,,40266.0
4441.0,qramos,Instagram,873826.0,3.0,0.0642,370.17,0.0325,6468.0
4442.0,susanbrown,Facebook,892496.0,7.0,0.0642,474.87,,20611.0
4443.0,christianmiller,Facebook,52747.0,2.0,0.0834,494.5,0.042,38186.0
,michael65,Facebook,269388.0,3.0,0.0834,152.61,0.0161,31207.0
4445.0,tommy65,Facebook,840384.0,7.0,0.0986,836.59,0.0397,39003.0
4446.0,robinsonsandra,Twitter,365841.0,2.0,0.0986,270.31,0.02,39310.0
4447.0,wilsonrobert,Instagram,130190.0,3.0,0.0834,893.56,0.046,23186.0
4448.0,bbarber,TikTok,829181.0,4.0,0.0642,907.34,0.0392,2962.0
4449.0,andrewgregory,,,6.0,0.0856,356.3,0.0196,19191.0
4450.0,wmaxwell,,161339.0,5.0,0.0642,800.15,0.0334,10661.0
4451.0,clementsdevin,Facebook,377607.0,6.0,0.0834,788.29,0.049,17551.0
4452.0,fshaw,Facebook,270587.0,6.0,0.0834,940.02,0.0174,11219.0
4453.0,reneecontreras,Instagram,892442.0,1.0,0.0834,131.64,0.0156,27295.0
4454.0,mcculloughedward,Instagram,873873.0,4.0,0.0986,882.09,0.0196,44383.0
,lsherman,LinkedIn,841436.0,3.0,0.102,892.6,0.0348,43148.0
4456.0,michaelpatrick,Facebook,198694.0,3.0,0.102,134.83,0.0176,43636.0
4457.0,kdavis,Instagram,,5.0,0.0834,,0.0171,15932.0
4458.0,,Facebook,509329.0,2.0,0.0642,357.45,0.0146,29327.0
4459.0,juarezcassandra,Instagram,186054.0,6.0,0.0642,230.6,0.0497,31057.0
4460.0,colestevens,Facebook,734420.0,4.0,0.0986,,,4445.0
,jeffersonmason,TikTok,313412.0,1.0,0.0642,99.67,0.0163,
4462.0,jwallace,TikTok,883858.0,,0.0856,604.48,0.0136,31439.0
4463.0,ritalynch,Instagram,607103.0,1.0,0.0986,946.08,0.0161,8560.0
4464.0,xshort,Twitter,518227.0,5.0,0.0986,356.29,0.0244,26228.0
,alexandermckenzie,Facebook,804379.0,1.0,0.0642,913.44,0.0214,12743.0
4466.0,perryrichard,LinkedIn,417862.0,4.0,0.102,903.94,0.0175,5805.0
4467.0,asantos,Instagram,825222.0,7.0,,569.7,0.0492,49377.0
4468.0,susanbrown,Instagram,847077.0,3.0,0.0642,177.92,0.0335,32604.0
4469.0,wongyesenia,LinkedIn,430637.0,5.0,0.102,382.74,0.0229,9071.0
4470.0,marissa77,Instagram,778481.0,3.0,0.0856,362.24,0.034,23302.0
4471.0,ngray,Facebook,98971.0,1.0,0.102,609.25,0.0402,15047.0
4472.0,qhood,TikTok,483209.0,3.0,0.0856,810.62,0.0286,28137.0
4473.0,carpenterpamela,Instagram,276237.0,5.0,0.0986,539.69,0.0193,26333.0
4474.0,eryan,Twitter,942761.0,7.0,0.0856,270.31,0.0244,
4475.0,maysmeghan,Twitter,553402.0,3.0,0.0986,537.16,0.0156,28087.0
4476.0,wmaxwell,Facebook,655796.0,7.0,0.102,572.98,0.0315,2304.0
4477.0,lrusso,TikTok,192234.0,7.0,0.0834,612.01,0.0274,6851.0
4478.0,kbass,Instagram,,3.0,,379.97,0.0492,12744.0
4479.0,brenda52,,567036.0,4.0,0.0986,238.74,0.0367,24641.0
4480.0,hlong,Facebook,312934.0,4.0,0.0642,478.69,0.0454,44375.0
4481.0,hobrien,Twitter,980801.0,2.0,0.0642,170.85,0.0214,3827.0
4482.0,medinanatalie,TikTok,509312.0,5.0,0.0856,514.07,0.0297,8707.0
4483.0,margaret57,Twitter,176317.0,6.0,0.102,551.25,0.0249,20905.0
4484.0,ryanchambers,Facebook,97303.0,6.0,0.102,825.22,0.0148,29490.0
4485.0,rhicks,TikTok,49150.0,1.0,0.0986,869.5,0.0312,4277.0
4486.0,sharondillon,LinkedIn,461722.0,5.0,,871.89,0.0267,39506.0
4487.0,ashley37,Twitter,14874.0,2.0,0.0986,510.99,0.0304,49437.0
4488.0,zhobbs,Twitter,443420.0,,0.0986,972.62,0.0191,8671.0
,samanthaallen,TikTok,218217.0,1.0,0.0834,801.17,0.0132,
4490.0,rodgerszachary,Facebook,548830.0,2.0,0.0834,537.38,0.0474,45752.0
4491.0,patricia15,Instagram,870847.0,7.0,0.0642,742.16,0.0228,27896.0
4492.0,cbrown,LinkedIn,881396.0,,0.0986,625.62,0.0389,43177.0
4493.0,campbellross,Twitter,115673.0,,0.0834,279.32,0.0174,7972.0
4494.0,jeffreybennett,Facebook,150143.0,7.0,0.102,390.34,0.0454,17206.0
4495.0,nelsonalfred,LinkedIn,439226.0,7.0,0.0856,516.91,0.0393,16109.0
4496.0,harrislisa,TikTok,989050.0,,0.0834,277.01,,26966.0
4497.0,brandoncooper,Instagram,421101.0,,0.0834,526.7,0.0432,36409.0
4498.0,dmanning,Twitter,995872.0,3.0,0.0642,146.95,0.016,1528.0
,aprilwilliams,Twitter,82549.0,1.0,0.0642,81.9,0.0346,25174.0
4500.0,bethholt,TikTok,428425.0,5.0,0.0986,892.8,0.0494,38297.0
4501.0,alexandra95,Facebook,579750.0,3.0,0.0642,310.36,0.0139,49132.0
4502.0,qthomas,TikTok,963048.0,3.0,0.0986,695.81,0.0454,16073.0
,gtorres,Instagram,146803.0,7.0,0.0642,694.21,0.0102,44418.0
4504.0,asimon,TikTok,158906.0,5.0,0.0856,450.62,0.0392,4981.0
4505.0,acevedoryan,LinkedIn,694759.0,3.0,0.102,333.93,0.0314,27967.0
4506.0,jeremy87,LinkedIn,901115.0,7.0,0.0986,952.28,0.0273,46083.0
4507.0,patriciamorse,TikTok,444883.0,3.0,0.0834,512.18,0.0466,41740.0
4508.0,kharris,LinkedIn,331942.0,3.0,0.102,278.42,0.0496,44196.0
4509.0,bethgrimes,Twitter,68920.0,4.0,0.0856,982.29,0.0283,18153.0
4510.0,gmcintosh,,697184.0,2.0,0.0834,454.63,0.0381,5380.0
4511.0,yrodriguez,TikTok,758922.0,1.0,0.0642,274.72,0.0159,37957.0
4512.0,christine40,Facebook,190404.0,2.0,0.102,182.74,0.0171,37696.0
4513.0,jacksongerald,Instagram,613282.0,7.0,0.0856,124.95,0.0455,
4514.0,thayes,TikTok,966210.0,2.0,0.102,,0.043,38374.0
4515.0,bradleymoore,Instagram,584871.0,3.0,0.102,875.2,0.0443,14290.0
4516.0,hawkinskelly,Twitter,425298.0,1.0,0.0856,182.75,0.0409,18882.0
4517.0,perezjacqueline,Instagram,824646.0,,0.0834,507.99,0.049,27784.0
4518.0,wrightaudrey,,803591.0,6.0,0.0642,452.91,0.0494,30265.0
4519.0,xgarcia,Facebook,214739.0,5.0,0.102,989.55,0.0143,23861.0
4520.0,wrightnorman,LinkedIn,29410.0,5.0,0.0834,766.12,0.0315,25785.0
4521.0,wongyesenia,LinkedIn,565834.0,4.0,0.102,851.98,0.0425,23925.0
4522.0,romerocalvin,Facebook,166867.0,5.0,,374.56,0.0424,6924.0
4523.0,nrodriguez,LinkedIn,845856.0,3.0,0.0834,186.45,0.0439,34874.0
4524.0,wolfejoshua,Instagram,,6.0,0.0986,574.29,0.0186,42117.0
4525.0,brenda00,Twitter,983962.0,4.0,0.102,651.68,0.0273,31072.0
4526.0,,LinkedIn,261705.0,2.0,0.0642,934.87,0.0198,
